Name,fs,RAh,RAm,RAs,DE_,DEd,DEm,DEs,GLON,GLAT,Vmag,b_y,Hbeta,E(b-y),logTe,[Fe/H],Dist,VMAG,dVMag,Age,clAge,chAge,mass,clmass,chmass,RVel,meRVel,e_RVel,o_RVel,dT,P(chi2),vsini,pmRA,pmDE,e_pm,plx,e_plx,UVel,VVel,WVel,Rgal,zgal,Rmin,Rmax,ecc,zmax,RA,DEC,X,Y,Z,ObjType,SpecType,Teff,R_xy,w_vmax
HD 161784, ,17,50,30.1,-,54,43,50,338,-14,7.693,0.375,2.613,0.016,3.768,-0.2,62,3.74,1.24,7.5,6.2,8.8,1.07,1.02,1.12,57.9,0.2,0.2,3,2193,0.545,5,-11,-12,2,16.2,1.0,51,-24,-12,7.944,-0.015,6.09,9.09,0.2,0.08,267.6254166666666,-54.730555555555554,55.77784,-22.535711,-14.999158,*,G,5861.3816451402845,60.158338618525036,4.435868880183037e-07
HD 161788, ,17,48,4.0,-,13,36,41,13,7,8.133,0.395,2.611,0.026,3.772,-0.04,82,3.45,1.3,5.3,3.3,6.8,1.14,1.08,1.24,-41.1,0.2,0.1,2,302,0.758,4,-121,-138,2,0.0,0.0,-24,-78,8,7.921,0.011,4.21,7.95,0.31,0.23,267.01666666666665,-13.611388888888888,79.302795,18.308493,9.993286,PM*,G,5915.616341754737,81.38878430559751,2.971520292224332e-07
HD 162209, ,17,48,13.0,+,38,13,57,64,28,7.795,0.402,2.611,0.025,3.77,0.13,53,4.07,0.58,4.4,3.1,7.2,1.17,1.08,1.21,12.4,0.2,0.1,2,682,0.671,2,58,-76,2,18.9,0.7,22,11,-11,7.979,0.025,7.6,9.57,0.11,0.06,267.0541666666667,38.2325,20.514116,42.060165,24.881994,PM*,G,5888.43655355589,46.79622244464483,6.998076736285392e-07
HD 162556, ,17,50,43.5,+,22,10,29,47,23,8.252,0.366,2.629,0.025,3.787,0.0,89,3.4,0.96,3.0,2.5,4.1,1.22,1.13,1.32,10.1,0.3,0.6,4,1136,0.39,14,-16,-69,1,5.8,1.0,29,-12,0,7.944,0.035,6.88,8.76,0.12,0.11,267.6812499999999,22.174722222222226,55.872665,59.916103,34.77507,PM*,G,6123.503917247734,81.92492961796692,2.773184092623894e-07
HD 162752, ,17,50,55.1,+,37,42,16,63,28,8.097,0.297,2.645,-0.002,3.807,-0.33,100,3.1,1.11,2.7,2.3,3.1,1.27,1.21,1.33,3.3,0.4,0.6,2,387,0.161,7,-15,-82,2,10.0,0.7,37,-14,-1,7.96,0.046,6.7,8.96,0.14,0.11,267.7295833333333,37.70444444444445,40.084984,78.6712,46.94716,PM*,G,6412.095765851615,88.2947543839398,1.8322245601154965e-07
HD 163183, ,17,47,38.1,+,73,7,57,104,30,7.754,0.385,2.61,0.008,3.761,-0.14,40,4.75,0.34,8.2,0.2,13.6,0.96,0.89,1.04,-4.7,0.3,0.1,2,362,0.729,9,54,-70,1,25.1,0.6,14,4,-10,8.008,0.02,7.68,8.99,0.08,0.04,266.90875,73.1325,-8.380419,33.612026,20.0,PM*,G,5767.664633922509,34.64101202967715,1.7905180372942511e-06
HD 163272, ,17,56,24.4,-,26,46,24,3,-1,7.396,0.381,2.612,0.005,3.77,0.16,47,4.02,0.61,4.2,3.0,7.0,1.18,1.1,1.22,-38.1,0.1,0.3,4,3957,0.456,4,-15,-85,1,21.1,1.1,-37,-21,-6,7.953,-0.001,6.76,8.28,0.1,0.01,269.10166666666663,-26.773333333333333,46.92844,2.4594154,-0.8202631,PM*,G,5888.43655355589,46.99284206071556,6.530985211445702e-07
HD 163589, ,17,54,40.0,+,45,33,14,72,29,7.683,0.452,0.0,0.0,3.735,0.03,64,3.65,1.88,6.7,5.8,7.7,1.14,1.09,1.24,-36.6,0.2,0.1,2,439,0.784,4,43,25,1,15.6,0.6,-17,-22,-28,7.983,0.031,6.96,8.01,0.07,0.31,268.66666666666663,45.553888888888885,17.29743,53.23602,31.027815,*,G,5432.503314924331,55.975663551630184,3.917226648981836e-07
HD 163622, ,17,56,42.0,+,11,52,19,38,17,8.131,0.377,2.603,0.002,3.766,-0.14,53,4.49,0.49,8.0,3.6,11.7,0.99,0.94,1.05,-8.6,0.2,0.2,2,1111,0.648,2,34,-139,1,18.7,1.0,16,-23,-24,7.96,0.016,6.68,8.26,0.11,0.26,269.17499999999995,11.871944444444445,39.939655,31.20428,15.4957,PM*,G,5834.451042737448,50.68415069661743,1.2501977137235027e-06
HD 163874, ,18,0,18.4,-,39,14,58,353,-8,7.277,0.366,2.615,0.0,3.776,0.05,60,3.39,1.18,3.2,2.7,5.4,1.28,1.17,1.35,-6.9,0.2,0.2,4,4071,0.738,5,-35,-107,2,16.7,0.9,-11,-30,-5,7.941,-0.008,6.49,7.94,0.1,0.03,270.07666666666665,-39.24944444444444,58.973206,-7.2410045,-8.350387,PM*,G,5970.352865838366,59.41608512925987,2.7351345804337536e-07
HD 164395, ,17,58,38.0,+,44,56,14,72,28,8.1,0.363,2.606,-0.012,3.774,-0.37,128,2.56,2.44,3.3,2.5,4.2,1.33,1.16,1.42,3.3,0.3,0.2,4,3332,0.978,17,5,17,1,5.2,0.7,-9,6,1,7.965,0.06,7.96,8.73,0.05,0.14,269.6583333333333,44.93722222222222,34.92426,107.48583,60.09236,*,G,5942.921586155727,113.01728888686235,8.689178128317536e-08
HD 164509, ,18,1,31.2,+,0,6,16,27,11,8.114,0.404,2.625,0.042,3.779,0.26,52,4.36,-0.04,1.3,0.0,4.6,1.14,1.11,1.18,13.3,0.4,0.5,2,2581,0.155,2,-8,-19,1,19.3,1.1,14,2,2,7.955,0.01,7.58,8.84,0.08,0.14,270.37999999999994,0.1044444444444444,45.481083,23.173769,9.922068,*,G,6011.737374832779,51.04461264931148,1.0446689829731647e-06
HD 165173, ,18,4,26.3,+,6,26,11,33,13,7.958,0.459,0.0,0.0,3.73,0.04,33,5.39,0.24,0.0,0.0,0.0,0.87,0.84,0.96,-0.5,0.3,0.0,1,0,0.0,1,-63,71,2,30.6,1.1,-6,3,13,7.973,0.008,7.96,8.53,0.03,0.32,271.10958333333326,6.436388888888889,26.966791,17.51244,7.4233847,PM*,G,5370.317963702527,32.154212345994125,4.334896176994429e-06
HD 165185, ,18,6,23.7,-,36,1,11,356,-7,5.949,0.386,2.606,0.01,3.76,-0.21,17,4.75,0.43,9.8,3.1,15.3,0.93,0.87,1.01,14.9,0.2,0.4,5,1859,0.26,8,107,7,2,57.6,0.8,14,4,-9,7.983,-0.002,7.64,8.97,0.08,0.03,271.59874999999994,-36.01972222222222,16.832184,-1.1770194,-2.071779,PM*,G,5754.399373371566,16.87328636863111,1.7905180372942511e-06
HD 165269, ,18,6,13.7,-,27,29,33,4,-3,7.316,0.38,2.641,0.041,3.795,0.48,63,3.16,0.73,1.6,1.1,2.1,1.41,1.38,1.45,-1.1,0.5,0.7,2,721,0.042,8,39,-39,2,16.0,0.9,-2,-5,-16,7.938,-0.003,7.76,8.16,0.03,0.12,271.5570833333333,-27.4925,62.760406,4.3886347,-3.2971654,PM*,G,6237.348354824191,62.913660486534084,1.990575710329982e-07
HD 165271, ,18,7,26.2,-,46,53,55,346,-13,7.643,0.415,2.593,0.022,3.763,0.11,65,3.47,1.37,5.2,4.4,6.2,1.2,1.14,1.3,-83.3,0.2,0.3,4,2588,0.26,4,-34,-106,1,15.3,1.1,-88,-16,11,7.938,-0.014,6.1,9.84,0.23,0.33,271.8591666666666,-46.89861111111111,61.452766,-15.321886,-14.621818,PM*,G,5794.286964268809,63.33405592292153,3.054771290620165e-07
HD 165476, ,18,5,52.2,+,7,5,26,34,13,7.658,0.4,2.595,0.009,3.755,-0.22,45,4.39,0.91,12.9,9.0,15.9,0.94,0.88,0.99,28.2,0.1,0.3,7,2296,0.528,3,-210,-103,3,22.2,1.0,39,-21,36,7.964,0.01,6.47,8.9,0.16,0.9,271.4675,7.090555555555556,36.350525,24.518738,10.122797,PM*,G,5688.529308438413,43.84665529875989,1.088876688899508e-06
HD 165672, ,18,6,48.8,+,6,24,37,34,13,7.78,0.399,2.611,0.017,3.758,0.01,44,4.57,0.47,8.5,3.8,12.4,0.99,0.94,1.06,-5.8,0.2,0.2,2,752,0.446,4,-3,-45,3,22.8,1.1,1,-10,-5,7.964,0.01,7.54,8.12,0.04,0.04,271.7033333333333,6.410277777777778,35.542736,23.973877,9.897846,*,G,5727.960309858292,42.87228546248526,1.3962998789170638e-06
HD 166435, ,18,9,21.3,+,29,57,6,57,22,6.837,0.406,2.598,0.005,3.752,-0.07,25,4.83,0.41,10.4,3.3,16.5,0.92,0.87,1.01,-15.0,0.3,0.3,2,358,0.481,8,71,59,2,39.6,0.7,-15,-5,-11,7.987,0.009,7.9,8.12,0.01,0.05,272.33874999999995,29.951666666666664,12.624513,19.440044,9.365165,PM*,G,5649.369748123023,23.179595320218706,1.999763790342133e-06
HD 167469, ,18,10,1.3,+,67,46,54,98,29,8.261,0.331,2.629,0.005,3.788,-0.34,103,3.19,1.46,4.6,3.9,5.4,1.16,1.12,1.24,-46.7,0.3,0.4,2,588,0.355,8,23,-95,1,9.7,0.7,50,-28,-34,8.012,0.05,6.04,9.08,0.2,0.47,272.50541666666663,67.78166666666667,-12.537522,89.20912,49.93539,PM*,G,6137.620051647939,90.08582879163006,2.074811757403894e-07
HD 168009, ,18,15,32.4,+,45,12,33,73,25,6.297,0.41,2.597,0.014,3.751,-0.1,23,4.52,0.77,12.0,8.3,16.5,0.93,0.88,0.99,-64.9,0.1,0.2,17,4087,0.855,3,-78,-115,2,44.1,0.5,-5,-62,-23,7.994,0.01,4.96,8.0,0.23,0.24,273.885,45.20916666666667,6.0945125,19.934246,9.720221,PM*,G,5636.376558259543,20.845077265416226,1.303102867201668e-06
HD 168443, ,18,20,3.9,-,9,35,44,21,3,6.924,0.455,0.0,0.0,3.732,-0.06,38,4.03,1.63,10.6,9.5,11.8,1.01,0.95,1.05,-49.1,0.3,0.5,3,3650,0.108,3,-90,-224,2,26.4,0.9,-29,-58,-7,7.965,0.002,5.09,8.03,0.22,0.0,275.01625,-9.595555555555556,35.427437,13.5993185,1.9887664,PM*,G,5395.1062251512785,37.94792163022122,6.621840265962693e-07
HD 168746, ,18,21,49.7,-,11,55,21,19,1,7.96,0.434,2.582,0.0,3.74,-0.08,43,4.79,0.72,16.0,10.8,0.0,0.89,0.87,0.93,-26.1,0.1,0.3,7,2545,0.735,2,-22,-66,1,23.2,1.0,-19,-22,-3,7.959,0.001,6.91,8.01,0.07,0.06,275.45708333333334,-11.9225,40.651104,13.997297,0.7504535,PM*,G,5495.408738576249,42.99344810229839,1.8922508123754359e-06
HD 168871, ,18,24,33.1,-,49,39,10,345,-16,6.461,0.37,2.611,0.004,3.769,-0.17,28,4.21,0.72,7.3,4.9,11.5,1.01,0.97,1.07,32.0,0.1,0.2,6,2172,0.942,4,33,-150,1,35.5,0.8,23,-23,-20,7.974,-0.008,6.62,8.42,0.12,0.2,276.13791666666657,-49.65277777777778,25.998207,-6.9662056,-7.717846,PM*,G,5874.893525297769,26.91532625988993,8.491388286507029e-07
HD 168960, ,18,21,50.3,+,15,37,33,44,13,7.856,0.387,2.604,0.004,3.765,0.05,68,3.71,1.13,6.2,4.7,7.7,1.13,1.08,1.21,-10.7,0.2,0.2,2,1005,0.515,3,-43,-159,2,14.8,1.2,30,-43,-11,7.953,0.016,5.61,8.33,0.2,0.06,275.45958333333334,15.625833333333334,47.661415,46.026096,15.296671,PM*,G,5821.032177708716,66.257165595907,4.2557754049694857e-07
HD 169125, ,18,25,17.8,-,44,35,34,350,-14,7.819,0.39,2.588,0.012,3.755,-0.37,39,4.86,0.56,0.0,0.0,0.0,0.87,0.82,0.95,-8.9,0.1,0.3,8,3041,0.684,2,-127,-22,1,0.0,0.0,-6,-13,21,7.963,-0.01,7.55,7.99,0.03,0.47,276.32416666666666,-44.59277777777778,37.266636,-6.571123,-9.434954,PM*,G,5688.529308438413,37.84153559566029,2.0843886533432196e-06
HD 169303, ,18,27,17.5,-,55,57,15,339,-19,7.629,0.358,2.617,0.009,3.777,-0.24,83,3.04,1.77,4.2,3.7,4.9,1.2,1.14,1.35,-13.3,0.2,0.1,2,382,0.905,7,4,-36,2,12.1,0.9,-18,-7,-2,7.927,-0.027,7.67,8.07,0.02,0.08,276.82291666666663,-55.95416666666667,73.265564,-28.124025,-27.022156,*,G,5984.115950603199,78.47804565888934,1.6864703117139513e-07
HD 169359, ,18,23,47.0,+,14,54,27,43,13,7.809,0.377,2.592,-0.003,3.764,-0.32,60,3.94,1.24,9.4,7.7,11.3,1.0,0.96,1.04,-1.2,0.3,0.4,2,592,0.316,4,123,-66,2,16.8,1.1,7,4,-39,7.958,0.013,7.76,8.85,0.07,0.56,275.9458333333333,14.9075,42.75655,39.871124,13.497063,PM*,G,5807.644175213118,58.462202292813735,5.847614042653944e-07
HD 169383, ,18,27,12.9,-,51,53,3,343,-18,7.972,0.396,2.577,0.0,3.752,-0.64,63,3.97,1.69,12.1,10.3,14.1,0.9,0.87,0.93,103.6,0.2,0.5,7,2609,0.083,4,138,-105,2,15.8,0.9,78,-35,-78,7.942,-0.019,5.52,9.88,0.28,1.99,276.80375,-51.884166666666665,57.298492,-17.51791,-19.468071,PM*,G,5649.369748123023,59.91656161898948,6.095070037023257e-07
HD 169506, ,18,37,2.6,-,79,37,44,314,-26,7.955,0.39,2.644,0.058,3.8,0.44,106,2.57,1.24,1.5,1.2,1.7,1.57,1.52,1.63,35.5,0.2,0.4,3,1564,0.32,8,-20,12,2,9.4,0.8,29,-23,-5,7.933,-0.047,6.48,8.53,0.14,0.05,279.2608333333333,-79.62888888888888,66.18161,-68.533066,-46.467342,*,G,6309.57344480193,95.2721713699885,8.810056636995267e-08
HD 169905, ,18,20,49.1,+,70,4,23,100,28,7.778,0.326,2.64,0.004,3.792,-0.13,66,3.67,0.7,3.6,2.8,4.4,1.18,1.1,1.24,-17.6,0.2,0.4,3,2114,0.478,6,38,-1,2,15.1,0.7,1,-10,-19,8.011,0.031,7.57,8.18,0.04,0.17,275.2045833333333,70.07305555555556,-10.119268,57.389217,30.985125,*,G,6194.410750767812,58.2745382884233,4.0269728386086803e-07
HD 169925, ,18,15,34.4,+,79,3,53,111,28,7.326,0.395,2.614,0.02,3.775,0.26,61,3.33,1.08,3.4,2.4,5.9,1.36,1.34,1.39,-22.2,0.4,0.5,2,375,0.12,4,-14,3,1,16.5,0.6,7,-20,-7,8.019,0.029,6.98,8.17,0.08,0.03,273.89333333333326,79.06472222222222,-19.301626,50.28246,28.637766,*,G,5956.621435290103,53.85980458463877,2.517553453247534e-07
HD 170294, ,18,28,34.4,+,0,47,49,31,5,8.049,0.43,2.576,0.0,3.744,0.0,58,4.24,1.12,11.5,9.5,13.7,0.97,0.93,1.04,-107.9,0.3,0.5,2,689,0.151,1,-96,-31,2,17.3,1.1,-83,-73,9,7.951,0.005,4.17,8.76,0.35,0.26,277.14333333333326,0.7969444444444445,49.52652,29.758535,5.0550327,PM*,G,5546.25712957911,57.77929204011265,8.850722010772422e-07
HD 170357, ,18,26,37.7,+,46,5,1,74,23,8.277,0.409,2.582,0.028,3.759,-0.47,69,3.95,1.46,10.6,8.9,12.4,0.97,0.89,1.01,-85.4,0.2,0.4,3,1005,0.24,3,-349,199,1,14.4,0.7,-66,-116,84,7.983,0.027,3.04,8.34,0.47,3.12,276.65708333333333,46.08361111111111,17.507065,61.05438,26.960447,PM*,G,5741.164622073275,63.514837967978984,5.928962457240527e-07
HD 170469, ,18,29,10.9,+,11,41,43,41,10,8.219,0.424,2.616,0.0,3.751,0.26,65,4.16,0.84,8.9,4.3,11.6,1.12,1.07,1.16,-60.2,0.2,0.1,2,729,0.854,3,-48,-16,2,15.4,1.1,-39,-48,0,7.952,0.011,5.48,8.14,0.2,0.11,277.29541666666665,11.695277777777775,48.310852,41.995983,11.287131,PM*,G,5636.376558259543,64.01250666160631,7.92462463811988e-07
HD 170715, ,18,31,26.1,-,12,1,14,20,-1,7.564,0.363,2.618,0.012,3.77,-0.31,40,4.55,0.49,7.6,0.0,12.2,0.97,0.89,1.03,33.0,0.2,0.5,6,1089,0.045,6,-22,-182,2,0.0,0.0,42,-19,-13,7.962,-0.001,6.42,8.95,0.16,0.09,277.85875,-12.020555555555555,37.58198,13.678721,-0.6980962,PM*,G,5888.43655355589,39.993907397455445,1.3582468307766884e-06
HD 170768, ,18,32,12.4,-,26,29,47,7,-8,7.957,0.384,2.587,0.011,3.757,-0.7,59,4.11,1.48,12.7,10.4,15.3,0.88,0.83,0.92,31.0,0.2,0.4,6,3033,0.443,4,-147,-121,2,17.0,1.2,40,-43,17,7.942,-0.008,5.53,8.52,0.21,0.41,278.0516666666667,-26.49638888888889,57.99032,7.120316,-8.211213,PM*,G,5714.786366718672,58.425817184205954,7.395690025727166e-07
HD 170778, ,18,29,3.9,+,43,56,21,72,22,7.497,0.383,2.61,0.01,3.762,-0.14,37,4.66,0.41,8.7,2.9,13.2,0.96,0.9,1.03,-23.0,0.3,0.2,2,1015,0.614,6,75,155,1,27.1,0.6,-34,-9,-13,7.99,0.014,7.31,8.48,0.07,0.09,277.26625,43.939166666666665,10.601075,32.62676,13.860443,PM*,G,5780.960474057181,34.305805037241505,1.5811704900714475e-06
HD 171028, ,18,32,15.4,+,6,56,44,37,7,8.289,0.43,2.575,0.0,3.735,-0.81,43,5.12,0.97,0.0,4.5,0.0,0.78,0.75,0.84,13.1,0.3,0.2,2,677,0.684,4,-44,-13,2,0.0,0.0,14,2,8,7.966,0.006,7.61,8.87,0.08,0.25,278.06416666666667,6.945555555555556,34.085354,25.685154,5.240382,*,G,5432.503314924331,42.67948562610651,2.9852362067012464e-06
HD 171029, ,18,33,11.0,-,16,51,5,16,-4,8.242,0.402,2.581,0.004,3.751,-0.44,74,3.9,1.66,11.2,8.6,14.4,0.92,0.85,1.01,-37.8,0.2,0.4,7,2842,0.179,1,-58,-187,2,0.0,0.0,-16,-76,-10,7.929,-0.005,4.32,7.93,0.3,0.04,278.2958333333333,-16.85138888888889,70.96009,20.347479,-5.1619787,PM*,G,5636.376558259543,73.81974176643766,5.533229712483625e-07
HD 171067, ,18,32,10.4,+,13,44,11,43,10,7.205,0.424,2.597,0.0,3.744,-0.05,25,5.2,0.2,0.0,0.0,0.0,0.9,0.84,0.99,-46.8,0.2,0.1,2,676,0.858,1,112,123,2,39.7,0.9,-46,-17,-14,7.982,0.005,6.8,8.6,0.12,0.1,278.0433333333333,13.736388888888888,18.00607,16.79093,4.3412046,PM*,G,5546.25712957911,24.620192670038147,3.3341006052084653e-06
HD 171242, ,18,31,30.0,+,45,0,35,73,22,7.984,0.378,2.59,-0.003,3.763,-0.42,62,4.02,1.27,10.5,8.8,12.4,0.98,0.9,1.02,-6.0,0.3,0.3,2,644,0.382,3,-108,-357,2,16.1,0.6,104,-37,-2,7.984,0.023,5.02,10.57,0.36,0.09,277.87499999999994,45.00972222222222,16.80711,54.97356,23.225609,PM*,G,5794.286964268809,57.48540028238213,6.530985211445702e-07
HD 171304, ,18,33,57.7,+,5,40,18,36,6,8.001,0.396,2.614,0.023,3.773,0.12,77,3.47,1.12,3.5,2.7,5.6,1.23,1.13,1.34,-60.7,0.3,0.4,2,703,0.214,2,39,126,3,0.0,0.0,-77,3,1,7.938,0.009,6.76,10.17,0.2,0.14,278.49041666666665,5.671666666666667,61.953056,45.011528,8.048692,PM*,G,5929.2532458,76.57818749901253,3.054771290620165e-07
HD 171377, ,18,37,1.8,-,48,12,33,347,-18,7.33,0.425,2.61,0.046,3.77,0.17,103,2.07,2.55,1.8,1.6,2.2,1.7,1.6,1.8,33.9,0.2,0.2,2,1458,0.533,4,1,42,2,9.7,1.0,38,11,-4,7.904,-0.031,7.26,9.93,0.16,0.07,279.25749999999994,-48.20916666666667,95.44814,-22.035938,-31.82875,*,G,5888.43655355589,97.95881784198625,4.4154879139952447e-08
HD 171489, ,18,34,35.6,+,12,32,20,42,9,8.287,0.391,2.606,0.002,3.762,0.08,56,4.55,0.34,6.1,0.5,10.2,1.05,0.98,1.11,-33.7,0.3,0.4,2,702,0.247,5,24,25,2,17.9,1.2,-30,-16,-8,7.959,0.009,7.11,8.23,0.07,0.02,278.64833333333326,12.53888888888889,41.103745,37.00998,8.76033,*,G,5780.960474057181,55.31054576322155,1.3582468307766884e-06
HD 171645, ,18,38,17.7,-,45,27,58,350,-17,7.631,0.347,2.639,0.008,3.79,0.31,114,2.35,1.71,1.7,1.4,2.3,1.63,1.54,1.72,15.6,0.3,0.4,2,358,0.134,6,-52,-23,2,8.8,1.0,17,-25,16,7.893,-0.033,6.55,8.2,0.11,0.38,279.57375,-45.46611111111111,107.362495,-18.930933,-33.33037,PM*,G,6165.9500186148225,109.01873947572277,6.500978060115766e-08
HD 171665, ,18,37,12.8,-,25,40,16,8,-9,7.44,0.425,2.565,0.0,3.742,-0.14,30,5.05,0.47,14.9,6.0,0.0,0.87,0.84,0.93,-23.4,0.1,0.2,5,1857,0.615,2,170,-283,1,33.2,1.0,-24,-30,-36,7.971,-0.004,6.53,8.05,0.1,0.49,279.3033333333333,-25.671111111111117,29.342287,4.12379,-4.693034,PM*,G,5520.774392807573,29.630650521958998,2.710058715874637e-06
HD 171706, ,18,36,27.3,-,4,34,30,27,1,7.879,0.381,2.589,-0.01,3.765,-0.15,64,3.84,1.17,7.9,6.4,9.5,1.05,1.0,1.11,18.1,0.1,0.3,6,2113,0.685,3,51,-200,2,15.6,1.1,39,-32,-41,7.943,0.001,6.01,8.66,0.18,0.63,279.11375,-4.575,57.01573,29.050966,1.116954,PM*,G,5821.032177708716,63.99024998361904,5.093058919267476e-07
HD 171918, ,18,37,42.6,-,7,20,12,25,0,7.983,0.426,2.585,0.0,3.749,0.19,57,4.19,0.91,9.2,7.2,11.0,1.11,1.03,1.15,-67.3,0.2,0.1,2,350,0.908,2,106,-77,2,17.4,1.0,-58,-34,-35,7.948,0.0,5.95,8.61,0.18,0.49,279.42749999999995,-7.336666666666666,51.659542,24.089241,0.0,PM*,G,5610.479760324706,56.99999834741968,8.25997438171197e-07
HD 172066, ,18,32,30.2,+,68,36,51,99,27,7.589,0.346,2.636,0.021,3.795,-0.08,90,2.73,1.52,2.3,2.1,2.5,1.45,1.39,1.5,-19.2,0.2,0.2,4,1363,0.95,11,-15,67,2,11.1,0.6,-24,-26,0,8.012,0.041,6.75,8.1,0.09,0.11,278.12583333333333,68.61416666666666,-12.544572,79.203316,40.859142,PM*,G,6237.348354824191,80.19059515965098,1.0989519408534521e-07
HD 172083, ,18,31,3.1,+,73,5,1,104,27,8.178,0.349,2.619,0.002,3.778,-0.22,60,4.29,0.48,6.3,3.0,8.6,1.03,0.97,1.09,-10.9,0.3,0.1,2,734,0.78,3,63,103,1,16.7,0.6,-29,-10,-19,8.013,0.028,7.44,8.36,0.06,0.18,277.7629166666666,73.08361111111111,-12.933238,51.87239,27.23943,PM*,G,5997.910762555094,53.46039178192341,9.483719499834043e-07
HD 172233, ,18,39,10.3,+,0,6,22,32,3,8.045,0.39,2.604,0.008,3.761,-0.07,63,4.05,0.98,8.3,5.9,10.9,1.02,0.97,1.08,-37.7,0.2,0.2,2,404,0.462,2,79,3,1,0.0,0.0,-37,-9,-22,7.946,0.003,7.22,8.52,0.08,0.24,279.79291666666666,0.1061111111111111,53.35381,33.33916,3.2971654,PM*,G,5767.664633922509,62.913660130544784,6.80735971699978e-07
HD 172513, ,18,42,2.3,-,34,27,58,1,-13,7.945,0.444,2.603,0.0,3.735,-0.01,33,5.34,0.22,0.0,0.0,0.0,0.87,0.84,0.96,-12.1,0.1,0.2,6,3033,0.673,3,-6,-64,2,30.1,1.3,-12,-10,-1,7.968,-0.008,7.67,7.98,0.02,0.1,280.5095833333333,-34.46611111111111,32.149315,0.5611684,-7.4233847,PM*,G,5432.503314924331,32.15421224260336,4.045560500688487e-06
HD 172867, ,18,42,4.9,+,11,45,39,42,7,7.838,0.387,2.602,0.011,3.76,-0.25,66,3.73,1.48,8.2,6.9,9.6,1.03,1.0,1.09,-8.6,0.2,0.2,2,404,0.547,2,-53,-105,2,15.1,1.0,18,-33,-1,7.952,0.009,6.19,8.21,0.14,0.09,280.5204166666666,11.760833333333334,48.681965,43.833443,8.043377,PM*,G,5754.399373371566,65.50804867720817,4.375006477474418e-07
HD 173071, ,18,43,15.7,+,9,2,28,40,6,8.2,0.386,2.609,0.007,3.764,0.0,52,4.64,0.26,5.9,0.0,10.7,1.01,0.95,1.08,-36.5,0.2,0.1,2,742,0.92,4,39,31,3,19.4,1.2,-35,-15,-9,7.961,0.005,7.08,8.34,0.08,0.03,280.81541666666664,9.04111111111111,39.616096,33.24185,5.43548,PM*,G,5807.644175213118,51.71513950192647,1.5380792045350664e-06
HD 173493, ,18,44,29.1,+,27,31,53,57,14,8.263,0.362,2.646,0.047,3.803,0.05,136,2.39,1.56,1.8,1.5,2.1,1.55,1.45,1.66,-31.0,1.1,1.8,4,1544,0.62,35,17,17,2,4.8,0.9,-28,-16,-13,7.928,0.032,7.09,8.14,0.07,0.09,281.12125,27.531388888888888,71.87069,110.67115,32.90138,*,G,6353.309318517436,131.9602194731374,6.870347440944186e-08
HD 173742, ,18,45,28.2,+,34,12,49,64,16,7.619,0.451,0.0,0.0,3.736,0.04,77,3.19,2.31,3.8,3.3,4.5,1.27,1.24,1.34,-34.5,0.2,0.3,2,1100,0.367,2,18,50,3,13.0,0.7,-32,-21,-9,7.967,0.021,6.82,8.2,0.09,0.03,281.36749999999995,34.21361111111111,32.446987,66.52618,21.224077,PM*,G,5445.026528424214,74.017157408067,2.074811757403894e-07
HD 173906, ,18,44,31.0,+,57,17,6,87,23,7.7,0.363,2.626,0.017,3.773,-0.23,68,3.54,1.36,6.3,5.4,7.3,1.11,1.07,1.15,-17.0,0.2,0.5,4,981,0.251,9,11,110,1,14.7,0.6,-36,-16,-2,7.997,0.027,7.03,8.4,0.09,0.08,281.12916666666666,57.285,3.2759352,62.508545,26.569717,PM*,G,5929.2532458,62.594328412817276,3.3649506582766625e-07
HD 174719, ,18,51,48.4,+,3,1,51,36,1,7.517,0.425,2.575,0.0,3.74,-0.25,28,5.26,0.39,0.0,0.0,0.0,0.84,0.81,0.91,-17.8,0.3,0.4,2,738,0.241,3,-7,-141,2,35.3,1.0,-4,-24,-8,7.977,0.001,6.83,7.99,0.08,0.01,282.95166666666665,3.0308333333333333,22.649025,16.45548,0.48866737,PM*,G,5495.408738576249,27.995734594416792,3.6222523292156442e-06
HD 175036, ,18,52,27.4,+,26,32,5,57,12,8.256,0.376,2.624,0.021,3.778,0.0,69,3.96,0.61,4.2,2.6,6.9,1.11,1.05,1.18,-55.6,0.2,0.3,4,1832,0.79,5,110,156,2,14.4,1.7,-80,-10,-22,7.963,0.014,6.41,9.81,0.21,0.26,283.1141666666666,26.534722222222225,36.75888,56.60371,14.345907,PM*,G,5997.910762555094,67.49218654495125,6.011442541001502e-07
HD 175425, ,18,53,38.1,+,37,59,6,68,16,7.902,0.415,2.603,0.022,3.762,0.12,53,4.19,0.67,6.9,3.9,9.6,1.1,1.04,1.15,-68.3,0.2,0.1,2,372,0.833,3,-47,-84,2,18.9,0.8,-3,-71,-16,7.981,0.014,4.58,7.99,0.27,0.13,283.40874999999994,37.985,19.085035,47.23711,14.60878,PM*,G,5780.960474057181,50.946865674968905,8.25997438171197e-07
