Name,fs,RAh,RAm,RAs,DE_,DEd,DEm,DEs,GLON,GLAT,Vmag,b_y,Hbeta,E(b-y),logTe,[Fe/H],Dist,VMAG,dVMag,Age,clAge,chAge,mass,clmass,chmass,RVel,meRVel,e_RVel,o_RVel,dT,P(chi2),vsini,pmRA,pmDE,e_pm,plx,e_plx,UVel,VVel,WVel,Rgal,zgal,Rmin,Rmax,ecc,zmax,RA,DEC,X,Y,Z,ObjType,SpecType,Teff,R_xy,w_vmax
HD 109756, ,12,37,6.8,-,2,19,19,296,60,6.961,0.308,2.623,-0.025,3.8,-0.25,47,3.62,0.68,3.4,2.5,4.2,1.18,1.1,1.23,-26.5,0.3,0.1,2,683,0.861,7,156,-146,1,21.5,0.9,39,6,-37,7.99,0.04,7.22,9.85,0.15,0.57,189.2783333333333,-2.321944444444444,10.301717,-21.12166,40.703197,PM*,F,6309.57344480193,23.49999775114221,8.28798869352533e-07
HD 109839, ,12,37,39.1,+,38,41,3,136,78,7.34,0.322,0.0,0.0,3.795,-0.11,53,3.73,0.55,3.5,2.3,4.3,1.19,1.12,1.24,-15.1,0.3,0.2,2,730,0.678,8,11,-76,1,19.0,0.9,14,-17,-11,8.008,0.051,7.03,8.35,0.09,0.07,189.41291666666663,38.68416666666666,-7.926633,7.654662,51.841824,PM*,F,6237.348354824191,11.019317630912225,9.648263369592704e-07
HD 110223, ,12,40,40.6,-,8,26,54,298,54,7.264,0.336,2.62,-0.007,3.787,-0.17,58,3.43,1.09,3.3,2.8,5.8,1.18,1.12,1.27,0.2,0.2,0.2,3,1395,0.821,10,-61,-148,2,17.1,0.9,4,-37,-24,7.984,0.048,6.14,8.05,0.13,0.26,190.16916666666663,-8.448333333333334,16.005013,-30.101048,46.922985,PM*,F,6123.503917247734,34.091546339649554,6.37454439294158e-07
HD 110345, ,12,40,48.6,+,63,46,17,125,53,7.552,0.257,0.0,0.0,3.83,-0.09,76,3.14,0.36,1.5,0.6,2.1,1.38,1.33,1.43,2.9,1.2,0.0,1,0,0.0,26,-103,29,2,13.1,0.7,-37,-11,-5,8.026,0.061,7.23,8.55,0.08,0.07,190.2025,63.771388888888886,-26.234207,37.466324,60.6963,PM*,F,6760.829753919819,45.73793885814953,4.2702091808739836e-07
HD 110892, ,12,45,42.6,-,50,10,47,302,13,7.14,0.284,2.654,-0.019,3.815,0.02,49,3.69,0.03,0.2,0.0,2.0,1.27,1.23,1.32,-2.6,0.5,0.7,2,1352,0.11,9,-247,-86,1,20.4,0.8,-47,-32,-21,7.975,0.011,6.16,8.4,0.15,0.21,191.4275,-50.17972222222222,25.30054,-40.48932,11.022601,PM*,F,6531.305526474723,47.74413428217125,9.129545342952947e-07
HD 110897, ,12,44,59.4,+,39,16,44,129,78,5.957,0.376,2.574,0.0,3.76,-0.62,17,4.76,0.72,11.4,4.1,0.0,0.83,0.8,0.92,80.3,0.1,0.3,23,5094,0.839,3,-360,139,1,57.6,0.6,-42,7,75,8.002,0.017,7.58,10.05,0.14,2.31,191.2475,39.278888888888886,-2.2243316,2.7468214,16.62851,PM*,F,5754.399373371566,3.534498390190116,4.0035858896135255e-06
HD 111097, ,12,47,3.5,-,22,7,45,302,41,7.424,0.322,2.641,0.007,3.794,-0.22,88,2.71,1.7,2.4,2.2,2.7,1.41,1.35,1.47,37.5,0.3,0.5,2,974,0.161,6,64,20,2,11.4,0.9,34,-5,31,7.965,0.057,7.06,9.22,0.13,0.78,191.7645833333333,-22.129166666666663,35.1943,-56.32264,57.733192,PM*,F,6223.002851691595,66.41444518370683,2.3574861497700883e-07
HD 111213, ,12,47,43.0,-,12,34,48,302,50,7.667,0.306,2.66,0.012,3.804,-0.16,79,3.17,0.96,2.6,2.2,3.1,1.3,1.24,1.36,5.7,0.5,0.7,2,648,0.212,16,-57,-57,1,12.6,0.9,-7,-29,-9,7.973,0.061,6.61,7.98,0.09,0.07,191.92916666666665,-12.58,26.909424,-43.064064,60.51751,PM*,F,6367.955209079156,50.78021965497857,4.4509134563802575e-07
HD 111271, ,12,47,48.8,+,29,31,55,141,87,7.261,0.234,2.707,0.004,3.848,0.11,85,2.62,0.4,0.9,0.5,1.2,1.57,1.51,1.65,-2.1,1.1,2.3,4,1098,0.085,60,-77,13,2,11.8,0.9,-29,-12,-3,8.003,0.085,7.32,8.3,0.06,0.11,191.9533333333333,29.531944444444445,-3.4571784,2.7995687,84.88351,PM*,F,7046.930689671467,4.448557900651204,2.0818486343771062e-07
HD 111470, ,12,49,27.0,+,5,10,19,302,68,7.564,0.359,2.633,0.017,3.776,-0.11,56,3.8,0.92,6.3,3.6,8.1,1.1,1.05,1.16,-6.4,0.2,0.1,4,2117,0.975,4,118,-68,2,17.7,1.2,34,5,-13,7.989,0.052,7.28,9.61,0.14,0.1,192.3625,5.171944444444445,11.116634,-17.790327,51.922295,PM*,F,5970.352865838366,20.977971452380352,1.0627941370414843e-06
HD 111545, ,12,50,5.1,-,7,37,55,302,55,6.992,0.281,2.651,-0.02,3.815,-0.1,49,3.56,0.27,1.7,0.0,2.8,1.27,1.22,1.32,-27.0,0.5,0.7,2,687,0.329,17,-241,12,1,20.6,0.9,-56,-15,-21,7.985,0.04,6.69,8.91,0.14,0.23,192.52125,-7.631944444444445,14.893515,-23.834599,40.13845,PM*,F,6531.305526474723,28.105246815248325,7.628675643650526e-07
HD 111962, ,12,53,9.5,-,14,57,56,304,48,7.625,0.3,2.658,0.01,3.803,-0.35,66,3.53,0.79,3.3,2.5,4.0,1.17,1.1,1.23,-3.7,0.3,0.2,2,648,0.614,10,-9,29,1,15.2,0.9,-7,6,3,7.976,0.049,7.97,8.73,0.05,0.16,193.2895833333333,-14.965555555555556,24.695421,-36.61247,49.04756,*,F,6353.309318517436,44.16261742546677,7.318956230148521e-07
HD 112164, ,12,54,58.5,-,44,9,7,304,19,5.885,0.399,2.628,0.042,3.761,-0.02,40,2.89,2.1,3.4,3.2,3.7,1.32,1.29,1.37,36.3,0.1,0.3,7,1117,0.21,5,-228,-227,1,25.2,0.8,-10,-64,-28,7.979,0.013,4.89,7.98,0.24,0.32,193.74375,-44.151944444444446,21.149092,-31.354818,13.022726,PM*,F,5767.664633922509,37.82074436387507,3.023076588038178e-07
HD 112283, ,12,55,40.9,-,3,33,2,305,59,7.653,0.316,2.634,-0.003,3.795,-0.27,52,4.07,0.36,3.7,0.3,5.9,1.09,1.03,1.16,-8.6,0.3,0.1,2,978,0.768,6,-121,17,2,19.2,0.8,-29,-10,-5,7.985,0.045,7.38,8.34,0.06,0.06,193.92041666666665,-3.5505555555555555,15.36151,-21.938517,44.5727,PM*,F,6237.348354824191,26.781981211990068,1.5432957135020808e-06
HD 112703, ,12,59,36.9,-,64,22,17,304,-2,7.653,0.327,2.638,0.011,3.789,-0.35,63,3.66,0.97,4.0,3.0,7.3,1.09,1.04,1.16,-21.9,0.2,0.1,2,376,0.762,11,-382,-55,2,15.9,0.8,-107,-45,-12,7.965,-0.002,4.93,9.76,0.33,0.09,194.90374999999997,-64.37138888888889,35.20769,-52.197556,-2.1986682,PM*,F,6151.7687270986835,62.961625515144036,8.758891567482405e-07
HD 112848, ,12,59,48.2,-,20,17,30,306,43,7.235,0.326,2.643,0.01,3.795,-0.14,84,2.61,1.7,2.2,2.0,2.5,1.45,1.39,1.52,-20.9,0.2,0.4,3,3305,0.375,11,-126,-25,2,11.9,0.9,-47,-21,-20,7.964,0.057,6.61,8.52,0.13,0.21,194.9508333333333,-20.291666666666668,36.109818,-49.700924,57.287857,PM*,F,6237.348354824191,61.43371063550451,2.0532846002754932e-07
HD 112887, ,12,59,32.9,+,28,3,56,61,88,7.169,0.298,2.641,-0.005,3.806,-0.45,81,2.62,1.72,2.3,2.0,2.5,1.38,1.31,1.44,-7.0,0.8,1.0,2,1204,0.053,9,20,-4,2,12.3,0.9,7,3,-7,7.999,0.081,7.78,8.77,0.06,0.09,194.8870833333333,28.065555555555555,1.3704882,2.4724264,80.95066,*,F,6397.348354826482,2.826858717685799,2.0818486343771062e-07
HD 112945, ,13,0,25.2,-,13,53,32,306,49,7.525,0.273,2.669,0.0,3.82,-0.3,74,3.18,0.72,2.3,1.8,2.8,1.29,1.23,1.34,11.7,0.7,1.0,2,1107,0.082,19,14,35,2,13.5,0.9,3,5,17,7.971,0.056,7.84,8.82,0.06,0.41,195.105,-13.89222222222222,28.536005,-39.27646,55.84851,*,F,6606.934480075957,48.548366517233355,4.512831830352533e-07
HD 112974, ,13,0,15.4,+,21,33,15,323,84,7.486,0.319,2.636,-0.003,3.797,-0.13,65,3.42,0.84,3.1,2.5,3.5,1.24,1.17,1.3,-5.4,0.5,0.0,1,0,0.0,4,24,25,1,15.4,0.9,1,11,-5,7.995,0.065,7.93,9.14,0.07,0.08,195.06416666666664,21.554166666666667,5.426207,-4.08894,64.64392,*,F,6266.138646723356,6.7943471158345305,6.287082365003737e-07
HD 113354, ,13,3,22.2,-,29,39,48,306,33,7.435,0.309,2.655,0.007,3.802,-0.1,59,3.59,0.53,2.8,1.8,3.6,1.23,1.17,1.28,2.6,0.4,0.6,2,968,0.261,13,-124,22,2,17.0,1.0,-29,-18,8,7.971,0.032,7.03,8.19,0.08,0.23,195.8425,-29.66333333333333,29.084524,-40.031433,32.133705,PM*,F,6338.69711256927,49.48156388332997,7.951501586565117e-07
HD 113719, ,13,5,45.7,-,18,15,34,308,44,7.064,0.294,2.644,-0.006,3.807,-0.34,88,2.33,1.89,2.0,1.8,2.2,1.49,1.42,1.55,4.3,0.4,0.6,3,802,0.119,12,-40,-6,2,11.3,0.9,-11,-13,2,7.961,0.062,7.47,7.96,0.03,0.15,196.44041666666664,-18.259444444444444,38.972546,-49.882576,61.12994,*,F,6412.095765851615,63.30190147316186,1.3945983593040382e-07
HD 113870, ,13,6,56.3,-,34,7,19,307,29,7.311,0.31,2.651,0.012,3.797,-0.39,48,3.89,0.6,3.9,2.1,5.3,1.09,1.04,1.16,15.7,0.2,0.1,2,377,0.722,7,-217,-89,2,20.7,0.9,-28,-48,-7,7.975,0.023,5.57,8.05,0.18,0.02,196.7345833333333,-34.121944444444445,25.265251,-33.52811,23.27086,PM*,F,6266.138646723356,41.98174684627953,1.203508466830401e-06
HD 114018, ,13,7,36.6,+,1,28,28,312,64,7.469,0.303,2.634,-0.009,3.802,-0.45,74,3.12,1.31,2.9,2.4,4.7,1.22,1.12,1.3,-17.2,0.3,0.2,2,758,0.696,9,23,-22,1,13.5,1.0,5,5,-19,7.978,0.067,7.81,8.81,0.06,0.2,196.9025,1.474444444444445,21.706245,-24.107218,66.51076,*,F,6338.69711256927,32.439467191980036,4.1538341256420695e-07
HD 114116, ,13,8,39.8,-,23,49,19,308,39,7.532,0.306,2.657,0.006,3.804,-0.11,90,2.76,1.32,2.2,2.0,2.5,1.42,1.36,1.48,-18.1,0.6,0.9,2,967,0.127,17,-118,-2,2,11.1,0.8,-49,-18,-9,7.957,0.057,6.66,8.63,0.13,0.07,197.1658333333333,-23.821944444444444,43.0613,-55.115944,56.638836,PM*,F,6367.955209079156,69.94314005462677,2.5260919213089244e-07
HD 114155, ,13,9,27.5,-,48,31,28,306,14,6.829,0.29,2.69,0.036,3.839,0.17,147,0.84,2.28,0.7,0.7,0.9,2.15,2.08,2.3,-16.3,2.0,0.0,1,0,0.0,13,-16,-6,1,6.8,0.8,-18,5,-8,7.916,0.036,7.87,8.65,0.05,0.04,197.3645833333333,-48.52444444444444,83.83782,-115.39292,35.56252,*,F,6902.398038402419,142.6334674909041,1.780119468520301e-08
HD 114446, ,13,9,33.2,+,56,50,0,118,60,7.031,0.376,0.0,0.0,3.773,0.12,54,3.38,1.21,4.7,2.8,5.2,1.34,1.29,1.37,-31.2,0.3,0.1,2,767,0.974,9,-87,54,1,18.6,0.6,-18,-17,-32,8.013,0.047,7.31,8.06,0.05,0.41,197.3883333333333,56.833333333333336,-12.675732,23.839582,46.765373,PM*,F,5929.2532458,26.999997253158156,5.949070970334081e-07
HD 114537, ,13,10,45.9,+,34,18,2,94,82,6.905,0.305,2.662,0.008,3.81,0.13,79,2.42,1.3,1.6,1.4,1.9,1.61,1.54,1.68,-13.8,0.6,0.1,2,1140,0.993,26,-71,-29,2,12.7,0.8,-15,-26,-10,8.001,0.078,6.77,8.01,0.08,0.09,197.69125,34.300555555555555,-0.76694983,10.967894,78.23118,PM*,F,6456.542290346556,10.99467647713988,1.5792436886436074e-07
HD 114845, ,13,13,20.9,-,13,28,16,311,49,7.57,0.287,2.638,-0.029,3.815,0.02,76,3.17,0.55,1.9,1.2,2.4,1.37,1.32,1.42,-0.9,0.3,0.6,4,710,0.307,16,-166,-51,1,13.2,0.9,-41,-46,-7,7.967,0.057,5.59,8.2,0.19,0.06,198.3370833333333,-13.471111111111112,32.71141,-37.63019,57.35793,PM*,F,6531.305526474723,49.86048078011483,4.4509134563802575e-07
HD 114905, ,13,13,3.6,+,38,16,37,102,78,6.828,0.318,0.0,0.0,3.795,-0.32,61,2.9,1.57,3.7,2.3,4.1,1.34,1.27,1.39,-8.9,0.2,0.1,4,1788,0.96,7,162,-101,2,16.4,0.8,55,2,-7,8.003,0.06,6.84,10.15,0.2,0.07,198.265,38.276944444444446,-2.6368623,12.405465,59.667004,PM*,F,6237.348354824191,12.682610324983823,3.065131772565901e-07
HD 114982, ,13,14,55.5,-,51,48,17,307,11,7.618,0.297,2.653,0.006,3.808,-0.33,115,2.32,1.87,2.0,1.7,2.3,1.47,1.38,1.56,-26.3,0.3,0.2,2,475,0.61,13,-77,-39,1,8.7,1.0,-48,-9,-23,7.933,0.022,7.02,8.82,0.11,0.25,198.73125,-51.80472222222222,67.93718,-90.155655,21.943035,PM*,F,6426.877173170194,112.88712306915889,1.3754637524765194e-07
HD 115386, ,13,16,51.8,+,1,14,24,317,63,7.443,0.256,2.68,-0.006,3.829,-0.23,68,3.26,0.38,1.8,0.8,2.4,1.31,1.26,1.36,-12.3,1.1,0.3,2,773,0.859,29,-27,-3,1,14.6,0.8,-11,-2,-11,7.977,0.061,7.98,8.18,0.01,0.08,199.2158333333333,1.24,22.577883,-21.05421,60.588444,*,F,6745.280276979222,30.871354999186366,5.040216014735024e-07
HD 115503, ,13,17,44.1,-,8,43,59,314,54,7.263,0.322,2.629,-0.016,3.799,0.13,98,2.31,1.65,1.7,1.5,1.9,1.63,1.55,1.71,-3.9,0.4,0.3,2,1034,0.597,21,14,-51,1,10.2,0.9,14,-11,-17,7.96,0.079,7.22,8.4,0.08,0.17,199.43375,-8.733055555555556,40.014374,-41.4361,79.28367,PM*,F,6295.061828571975,57.60295573858929,1.356591682296914e-07
HD 115519, ,13,17,19.9,+,32,29,15,78,82,7.672,0.351,2.609,-0.001,3.776,-0.38,61,3.73,1.23,7.5,6.2,8.8,1.04,0.99,1.1,-8.7,0.3,0.1,2,369,0.789,3,123,-90,1,16.3,0.9,44,-1,-10,7.998,0.061,6.96,9.64,0.16,0.08,199.33291666666665,32.487500000000004,1.7650783,8.304042,60.406353,PM*,F,5970.352865838366,8.489559172471495,9.648263369592704e-07
HD 115693, ,13,18,58.6,-,12,38,53,313,50,7.34,0.253,2.693,0.014,3.835,-0.29,114,2.06,1.52,1.5,1.3,1.7,1.58,1.5,1.67,-22.2,1.4,2.3,3,1415,0.56,110,-91,-1,2,8.8,0.9,-49,-19,-12,7.95,0.087,6.65,8.6,0.13,0.12,199.74416666666664,-12.648055555555556,49.97533,-53.59198,87.32906,PM*,F,6839.116472814293,73.27778605368273,9.603933626126872e-08
HD 115773, ,13,19,58.2,-,41,11,26,309,21,6.727,0.334,2.637,0.015,3.787,-0.32,55,3.03,1.62,4.1,3.7,4.6,1.2,1.14,1.35,-3.7,0.2,0.1,2,581,0.869,5,-329,12,1,18.2,0.9,-71,-46,11,7.968,0.02,5.29,8.76,0.25,0.3,199.9925,-41.19055555555556,32.313667,-39.904057,19.710238,PM*,F,6123.503917247734,51.34692629599301,3.668167426027225e-07
HD 115906, ,13,20,30.5,-,20,52,51,312,41,7.591,0.285,2.669,0.012,3.812,-0.41,85,2.93,1.24,2.5,2.2,2.8,1.3,1.24,1.36,7.4,0.4,0.2,2,718,0.667,12,67,-61,2,11.7,0.9,34,-3,-16,7.957,0.057,7.07,9.2,0.13,0.15,200.12708333333333,-20.88083333333333,42.924946,-47.672966,55.76502,PM*,F,6486.344335482381,64.15031314296192,3.194840269932632e-07
HD 116211, ,13,22,27.4,-,25,50,27,312,37,7.106,0.279,2.659,-0.018,3.82,0.07,70,2.88,0.68,1.6,1.2,2.0,1.46,1.41,1.51,-12.9,0.3,0.1,2,966,0.742,5,-126,6,2,14.3,0.9,-41,-16,-1,7.963,0.042,6.91,8.47,0.1,0.09,200.61416666666665,-25.84083333333333,37.40741,-41.545124,42.12705,PM*,F,6606.934480075957,55.904486860031874,2.981598422274054e-07
HD 117104, ,13,28,26.6,-,25,12,46,313,37,7.344,0.29,2.655,0.005,3.812,-0.35,98,2.39,1.73,2.0,1.8,2.2,1.46,1.4,1.53,-32.9,0.2,0.2,2,386,0.583,8,-47,1,1,10.2,0.8,-35,6,-16,7.946,0.059,7.62,9.09,0.09,0.16,202.1108333333333,-25.212777777777777,53.377476,-57.240334,58.977867,*,F,6486.344335482381,78.26628124909304,1.5151273922022263e-07
HD 117105, ,13,28,30.5,-,27,23,30,313,35,7.202,0.374,2.597,0.001,3.764,-0.33,36,4.44,0.75,9.8,6.2,14.6,0.95,0.87,1.0,-3.9,0.2,0.4,5,1799,0.139,1,-226,213,2,28.0,1.0,-42,-1,32,7.98,0.02,7.41,9.06,0.1,0.78,202.1270833333333,-27.391666666666666,20.111773,-21.567236,20.648752,PM*,F,5807.644175213118,29.48947408624347,2.5730554764783447e-06
HD 117317, ,13,27,12.1,+,70,18,59,119,47,7.425,0.239,2.693,-0.002,3.843,-0.13,120,2.02,1.28,1.3,1.1,1.5,1.67,1.6,1.74,-44.8,0.5,0.6,3,890,0.734,25,-1,-39,2,8.3,0.6,26,-39,-18,8.04,0.087,5.92,8.39,0.17,0.18,201.80041666666665,70.31638888888888,-39.67672,71.578705,87.76244,*,F,6966.265141107687,81.83980156033753,9.087598892331775e-08
HD 117378, ,13,29,3.2,+,42,14,17,98,73,7.646,0.379,0.0,0.0,3.763,-0.22,40,4.64,0.48,9.2,4.0,14.0,0.95,0.88,1.02,-9.6,0.4,0.6,2,458,0.171,11,-134,-15,1,25.0,0.9,-18,-20,-5,8.002,0.038,7.07,8.04,0.06,0.05,202.2633333333333,42.23805555555556,-1.6276112,11.581057,38.25219,PM*,F,5794.286964268809,11.694870647237378,3.391947720547041e-06
HD 117612, ,13,31,51.5,-,26,6,52,314,36,7.529,0.273,2.678,0.002,3.823,-0.03,72,3.24,0.35,1.5,0.6,2.2,1.36,1.31,1.41,-3.4,0.5,0.2,2,966,0.833,22,-103,11,2,13.9,0.9,-31,-17,7,7.959,0.042,7.04,8.22,0.08,0.21,202.9645833333333,-26.114444444444445,40.46331,-41.90099,42.320538,PM*,F,6652.731562017413,58.249226768569216,4.9028561355697e-07
HD 117670, ,13,33,38.1,-,64,45,51,307,-2,7.656,0.322,2.644,0.015,3.795,-0.3,118,2.3,2.15,2.0,1.8,2.4,1.47,1.4,1.57,3.2,0.6,0.6,2,379,0.457,27,-8,-37,2,8.5,0.8,-4,-7,-20,7.929,-0.005,7.74,8.02,0.02,0.18,203.40875,-64.76416666666667,70.97093,-94.18157,-4.1181407,*,F,6237.348354824191,117.9281180750791,1.3379785466273765e-07
HD 117695, ,13,39,56.7,-,83,54,29,304,-21,7.234,0.264,2.664,-0.015,3.826,-0.18,84,2.61,1.05,1.8,1.6,2.1,1.47,1.42,1.52,14.8,0.7,1.0,2,1350,0.141,15,88,16,2,11.9,0.6,37,9,-6,7.956,-0.03,7.27,9.85,0.15,0.04,204.98625,-83.90805555555556,43.85233,-65.013756,-30.102907,PM*,F,6698.846094165266,78.42075819358314,2.0532846002754932e-07
HD 117718, ,13,32,34.4,-,29,33,54,314,32,6.43,0.298,2.674,0.024,3.821,-0.11,47,2.96,0.74,2.0,1.5,2.3,1.4,1.35,1.44,-18.9,0.3,0.1,2,1085,0.864,13,-77,9,1,21.2,0.9,-25,2,-6,7.973,0.025,7.79,8.65,0.05,0.03,203.1433333333333,-29.565,27.687874,-28.671635,24.906206,PM*,F,6622.165037017622,39.85826163059675,3.3300376974783855e-07
HD 117807, ,13,33,29.4,-,43,25,21,311,19,6.65,0.31,2.656,0.012,3.799,-0.26,39,3.68,0.65,3.6,2.6,4.3,1.16,1.09,1.22,-1.8,0.6,0.8,2,1071,0.151,18,-106,-14,1,25.5,0.9,-16,-12,0,7.976,0.013,7.54,8.02,0.03,0.11,203.3725,-43.4225,24.192318,-27.830091,12.697158,PM*,F,6295.061828571975,36.87522495228205,9.004283284894444e-07
HD 118187, ,13,35,31.6,-,22,1,28,316,40,7.111,0.309,2.655,-0.001,3.804,0.12,50,3.63,0.23,1.7,0.0,2.8,1.3,1.25,1.35,-25.8,0.2,0.1,2,966,0.844,8,-131,-37,2,20.1,0.9,-36,-10,-18,7.972,0.032,7.24,8.48,0.08,0.17,203.88166666666663,-22.024444444444445,27.552307,-26.606966,32.139378,PM*,F,6367.955209079156,38.3022226606682,8.403286101222213e-07
HD 118330, ,13,36,14.6,-,0,55,51,326,60,7.066,0.344,2.604,-0.016,3.781,-0.29,50,3.59,1.18,6.3,5.2,7.4,1.09,1.05,1.14,15.7,0.2,0.4,6,3282,0.43,5,-221,-54,1,20.2,0.9,-28,-45,17,7.98,0.043,5.74,8.06,0.17,0.4,204.0608333333333,-0.9308333333333332,20.725935,-13.979827,43.301273,PM*,F,6039.4862937638,24.999998891483056,7.951501586565117e-07
HD 118646, ,13,38,42.0,-,29,33,39,315,32,5.82,0.269,2.682,0.005,3.826,-0.03,49,2.37,1.16,1.5,1.3,1.8,1.58,1.54,1.63,5.8,0.9,0.4,2,715,0.72,35,-77,-74,1,20.4,0.8,-6,-23,-8,7.971,0.026,6.89,7.98,0.07,0.03,204.675,-29.56083333333333,29.383362,-29.383371,25.966043,PM*,F,6698.846094165266,41.55435541247975,1.4738359644331487e-07
HD 119056, ,13,40,40.7,+,19,12,0,0,76,7.659,0.351,2.607,-0.003,3.777,-0.4,61,3.72,1.23,7.4,6.0,8.8,1.04,0.99,1.1,8.4,0.4,0.6,3,2489,0.131,4,-93,-66,1,16.3,1.0,-7,-32,11,7.985,0.06,6.47,7.99,0.1,0.28,205.1695833333333,19.2,14.7572365,0.0,59.188038,PM*,F,5984.115950603199,14.7572365,9.515884233396342e-07
HD 119288, ,13,42,12.7,+,8,23,18,338,68,6.162,0.279,2.661,-0.004,3.816,-0.3,36,3.4,0.58,2.5,1.7,3.2,1.24,1.19,1.29,-12.1,0.5,0.9,4,1336,0.075,15,-377,-86,2,28.0,0.8,-45,-49,-3,7.987,0.033,5.44,8.26,0.21,0.06,205.55291666666665,8.388333333333334,12.503852,-5.051884,33.378616,PM*,F,6546.361740672747,13.485838749864985,6.11574191621451e-07
HD 119629, ,13,45,27.3,-,48,47,29,312,13,6.765,0.337,2.627,0.007,3.786,-0.27,57,2.99,1.64,4.0,3.6,4.4,1.31,1.19,1.38,-22.1,0.4,0.6,2,1206,0.09,4,-142,30,1,17.6,0.8,-44,-5,10,7.963,0.013,7.23,8.84,0.1,0.27,206.36375,-48.79138888888889,37.162914,-41.273582,12.822209,PM*,F,6109.420249055721,55.53909207109997,3.4709563326184744e-07
HD 119638, ,13,44,44.6,-,14,13,30,322,47,6.905,0.348,2.606,-0.018,3.78,-0.06,32,4.35,0.23,3.9,0.0,7.3,1.07,1.01,1.14,18.7,0.2,0.4,7,2100,0.176,4,0,-173,1,30.9,0.8,20,-25,-4,7.983,0.024,6.54,8.33,0.12,0.06,206.1858333333333,-14.225,17.197506,-13.436161,23.403318,PM*,F,6025.595860743575,21.823946367189347,2.2722135739399343e-06
HD 119992, ,13,45,13.2,+,55,52,45,108,60,6.5,0.316,2.643,0.002,3.796,-0.2,34,3.86,0.48,3.7,2.1,4.8,1.14,1.08,1.2,-5.2,0.3,0.3,2,355,0.482,8,105,-360,1,29.7,0.6,50,-28,18,8.005,0.029,6.05,9.06,0.2,0.46,206.30499999999995,55.87916666666667,-5.253287,16.16796,29.444866,PM*,F,6251.726927756856,16.99999867252845,1.1546467831118574e-06
HD 120004, ,13,46,0.3,+,37,31,30,78,75,7.589,0.358,2.634,0.013,3.78,0.08,61,3.68,0.77,3.5,2.9,4.2,1.24,1.15,1.29,-20.4,0.2,0.3,4,2998,0.585,6,-193,-52,2,16.5,0.9,-33,-51,-6,7.997,0.058,5.43,8.11,0.2,0.06,206.50125,37.525,3.2825017,15.44296,58.921474,PM*,F,6025.595860743575,15.787964750787317,9.004283284894444e-07
HD 120419, ,13,48,42.7,+,32,58,36,62,76,7.673,0.395,2.635,0.048,3.79,0.4,81,2.93,1.09,1.9,1.5,2.2,1.46,1.42,1.51,-1.1,0.4,0.0,1,0,0.0,6,-51,-30,2,12.4,0.8,-8,-21,4,7.991,0.078,7.06,7.99,0.06,0.19,207.17791666666665,32.97666666666667,9.199614,17.301952,78.593956,PM*,F,6165.9500186148225,19.595674031767828,3.194840269932632e-07
HD 120691, ,13,51,38.7,-,31,19,10,318,30,7.183,0.323,2.624,-0.015,3.796,-0.02,66,3.09,1.08,2.6,2.2,2.9,1.36,1.3,1.41,-48.4,0.3,0.4,2,1098,0.169,5,-307,-72,2,15.2,0.9,-98,-43,-21,7.958,0.033,5.09,9.51,0.3,0.23,207.91125,-31.319444444444443,42.476433,-38.24595,33.0,PM*,F,6251.726927756856,57.15767710295782,3.985191083353441e-07
HD 120915, ,13,50,59.7,+,53,17,25,104,62,6.882,0.297,0.0,0.0,3.811,0.03,60,3.01,0.78,2.0,1.6,2.4,1.41,1.37,1.45,-1.4,0.3,0.4,2,1246,0.251,9,-90,45,1,16.8,0.6,-27,-8,-1,8.007,0.052,7.51,8.34,0.05,0.11,207.74875,53.290277777777774,-6.8145275,27.33158,52.976852,PM*,F,6471.426157485831,28.168298676786574,3.568199680017084e-07
HD 121343, ,13,53,32.7,+,52,6,39,102,62,7.429,0.299,0.0,0.0,3.807,-0.15,65,3.37,0.68,2.7,2.0,3.2,1.27,1.22,1.32,-18.3,0.8,0.0,1,0,0.0,22,40,-64,2,15.4,0.7,24,-13,-11,8.006,0.058,7.0,8.66,0.11,0.09,208.38625,52.11083333333333,-6.3445597,29.848816,57.39159,PM*,F,6412.095765851615,30.515655889866107,5.867446656604655e-07
HD 121458, ,13,54,38.9,+,37,3,53,74,73,7.448,0.307,2.649,0.006,3.8,-0.33,53,3.84,0.53,3.5,1.9,4.8,1.12,1.06,1.19,-22.9,0.8,1.1,2,693,0.077,14,71,-143,2,19.0,0.8,35,-21,-21,7.996,0.05,6.5,8.78,0.15,0.22,208.6620833333333,37.06472222222222,4.271196,14.895428,50.68415,PM*,F,6309.57344480193,15.495705552623281,1.123179452715063e-06
HD 121496, ,13,55,53.1,-,9,45,19,328,50,6.842,0.314,2.649,0.0,3.801,0.03,62,2.89,1.12,2.2,1.9,2.5,1.43,1.37,1.48,19.3,0.5,0.8,2,973,0.064,10,6,12,1,16.2,1.1,10,-3,17,7.966,0.047,7.6,8.59,0.06,0.4,208.97125,-9.755277777777778,33.797115,-21.118782,47.494755,*,F,6324.118513762197,39.85282845027124,3.023076588038178e-07
