Name,fs,RAh,RAm,RAs,DE_,DEd,DEm,DEs,GLON,GLAT,Vmag,b_y,Hbeta,E(b-y),logTe,[Fe/H],Dist,VMAG,dVMag,Age,clAge,chAge,mass,clmass,chmass,RVel,meRVel,e_RVel,o_RVel,dT,P(chi2),vsini,pmRA,pmDE,e_pm,plx,e_plx,UVel,VVel,WVel,Rgal,zgal,Rmin,Rmax,ecc,zmax,RA,DEC,X,Y,Z,ObjType,SpecType,Teff,R_xy,w_vmax
HD 205294, ,21,35,13.6,-,34,19,46,11,-48,6.869,0.322,2.623,-0.004,3.792,-0.5,53,3.24,1.45,4.8,4.1,5.6,1.13,1.09,1.21,30.2,0.2,0.1,2,389,0.946,6,36,-112,2,18.8,0.9,17,-24,-30,7.965,-0.039,6.64,8.28,0.11,0.37,323.8066666666666,-34.32944444444445,34.812347,6.766835,-39.386677,PM*,F,6194.410750767812,35.46391912304158,4.9028561355697e-07
HD 205306, ,21,34,54.9,-,20,15,9,31,-45,6.741,0.321,2.638,0.001,3.796,-0.14,56,3.02,1.27,2.7,2.4,2.9,1.35,1.29,1.4,-11.0,0.2,0.1,2,378,0.805,8,-1,-64,1,18.0,0.9,-2,-20,4,7.966,-0.039,7.07,8.01,0.06,0.17,323.72875,-20.2525,33.942093,20.394468,-39.59798,PM*,F,6251.726927756856,39.597979774524774,3.617838282151292e-07
HD 205420, ,21,34,33.9,+,22,45,16,74,-21,6.47,0.33,2.638,0.004,3.794,-0.04,69,2.26,1.98,1.8,1.6,2.0,1.61,1.55,1.67,16.7,0.2,0.4,4,1099,0.398,9,11,-54,1,14.4,0.7,13,7,-20,7.983,-0.025,7.72,9.13,0.08,0.2,323.64125,22.754444444444445,17.755749,61.92164,-24.727388,PM*,F,6223.002851691595,64.41704838659251,1.2660450219290218e-07
HD 205591, ,21,37,43.1,-,45,35,9,354,-48,7.201,0.311,2.645,0.006,3.798,-0.33,51,3.65,0.76,3.6,2.8,4.3,1.14,1.07,1.2,30.0,0.2,0.1,2,379,0.817,8,-18,-130,1,19.5,1.0,24,-33,-17,7.966,-0.038,6.16,8.32,0.15,0.15,324.4295833333333,-45.58583333333333,33.938713,-3.567109,-37.900387,PM*,F,6280.58358813318,34.12565760119869,8.638715069876107e-07
HD 205702, ,21,36,53.3,+,5,48,53,61,-33,7.629,0.365,2.616,0.004,3.774,-0.09,57,3.84,0.91,6.6,3.9,8.4,1.09,1.05,1.15,-13.8,0.2,0.2,4,1094,0.774,6,-91,-118,2,17.5,1.0,29,-30,7,7.976,-0.031,6.22,8.48,0.15,0.23,324.2220833333333,5.814722222222222,23.175945,41.810516,-31.044426,PM*,F,5942.921586155727,47.80422235356706,1.123179452715063e-06
HD 205818, ,21,38,31.5,-,27,53,38,20,-48,7.658,0.277,2.678,0.014,3.819,-0.3,93,2.82,1.1,2.2,1.8,2.5,1.33,1.25,1.42,-11.3,1.1,1.0,2,364,0.53,35,25,-10,2,8.3,1.1,-14,-8,0,7.941,-0.069,7.74,7.99,0.02,0.13,324.63125,-27.89388888888889,58.476265,21.283619,-69.11247,*,F,6591.738952443213,62.22914113249022,2.744410990922079e-07
HD 206395, ,21,43,2.1,-,43,29,45,357,-49,6.691,0.339,2.65,0.016,3.792,0.28,38,3.82,0.21,1.5,0.0,3.6,1.25,1.23,1.29,-21.9,0.2,0.2,2,377,0.414,8,206,-63,2,26.6,0.8,-41,-14,-7,7.975,-0.028,6.99,8.54,0.1,0.03,325.75875,-43.49583333333334,24.896076,-1.3047483,-28.678965,PM*,F,6194.410750767812,24.93024204303137,1.0925696944319081e-06
HD 206404, ,21,41,56.4,+,0,20,45,56,-37,7.666,0.329,2.636,0.01,3.791,-0.26,116,2.34,2.17,2.2,1.9,2.7,1.45,1.38,1.55,9.8,0.9,1.2,2,420,0.074,17,50,-9,1,8.6,1.0,-14,1,-26,7.948,-0.07,7.92,8.37,0.03,0.31,325.485,0.3458333333333333,51.804592,76.803474,-69.81054,PM*,F,6180.164001384158,92.64172586235179,1.4139991550280592e-07
HD 206554, ,21,39,10.1,+,71,18,31,109,14,7.134,0.299,2.651,0.003,3.805,-0.32,63,3.13,1.12,2.8,2.4,4.2,1.28,1.22,1.32,-7.0,0.3,0.1,2,713,0.973,10,107,-84,2,15.8,0.6,-7,1,-41,8.02,0.015,7.99,8.53,0.03,0.6,324.79208333333327,71.3086111111111,-19.901533,57.79826,15.241079,PM*,F,6382.634861905489,61.12863383699728,4.2116197144500654e-07
HD 206707, ,21,44,32.4,-,24,54,37,25,-48,7.32,0.307,2.649,0.001,3.806,-0.08,112,2.07,1.94,1.6,1.4,1.9,1.61,1.51,1.72,2.1,0.3,0.3,2,363,0.555,16,20,-76,2,8.9,1.1,4,-38,-16,7.932,-0.084,6.03,7.99,0.14,0.15,326.135,-24.91027777777777,67.92108,31.672123,-83.23222,PM*,F,6397.348354826482,74.94262127583696,9.737537651389374e-08
HD 206797, ,21,45,5.0,-,22,33,50,28,-48,7.356,0.251,2.685,-0.005,3.84,0.14,150,1.48,1.64,0.9,0.8,1.1,1.94,1.81,2.08,-14.6,1.0,1.4,2,363,0.072,25,15,-36,2,6.3,0.9,-9,-30,-1,7.911,-0.111,6.48,7.91,0.1,0.14,326.2708333333333,-22.56388888888889,88.62108,47.120667,-111.47173,*,F,6918.309709189362,100.36958243856198,4.30972093994822e-08
HD 206893, ,21,45,21.9,-,12,47,0,42,-44,6.692,0.287,2.657,-0.01,3.813,-0.09,39,3.74,0.12,0.8,0.0,2.8,1.24,1.19,1.28,-12.9,1.4,1.9,2,739,0.104,29,94,-1,1,25.7,0.9,-20,-8,-2,7.979,-0.027,7.64,8.14,0.03,0.07,326.34124999999995,-12.783333333333331,20.848372,18.77196,-27.091677,PM*,F,6501.296903430909,28.054252748772047,9.782484083016166e-07
HD 206913, ,21,42,40.3,+,63,43,16,104,8,6.88,0.334,2.619,-0.002,3.785,-0.35,36,4.1,0.63,5.8,3.4,7.1,1.04,0.99,1.09,-26.5,0.3,0.5,2,377,0.246,7,-149,-79,2,27.8,0.5,34,-20,3,8.008,0.005,6.59,8.78,0.14,0.16,325.66791666666666,63.72111111111112,-8.624431,34.590702,5.010232,PM*,F,6095.368972401694,35.649649015475106,1.608604020891194e-06
HD 206963, ,21,44,25.4,+,46,51,46,93,-5,6.605,0.276,2.671,-0.003,3.819,-0.12,48,3.21,0.55,2.0,1.4,2.6,1.33,1.29,1.38,2.8,2.0,0.1,2,731,0.997,55,-12,24,2,20.9,0.6,-2,3,6,8.002,-0.004,7.94,8.63,0.04,0.2,326.1058333333333,46.86277777777778,-2.5025659,47.751812,-4.1834755,*,F,6591.738952443213,47.817343980685365,4.70380327269733e-07
HD 207061, ,21,46,42.0,-,11,41,52,43,-44,7.001,0.289,2.663,-0.001,3.814,-0.04,62,3.04,0.75,2.1,1.6,2.5,1.38,1.34,1.43,5.9,0.3,0.4,2,739,0.408,14,35,-131,1,16.1,0.9,11,-31,-24,7.968,-0.043,6.39,8.12,0.12,0.26,326.67499999999995,-11.697777777777778,32.617695,30.416489,-43.06882,PM*,F,6516.283940608428,44.59906759339421,3.7191967180374245e-07
HD 207150, ,21,47,8.0,-,2,17,32,54,-39,7.658,0.303,2.638,-0.016,3.806,-0.03,95,2.76,1.2,2.1,1.8,2.4,1.43,1.37,1.51,-2.6,0.4,0.7,3,731,0.04,5,111,-75,1,10.5,1.0,-23,-33,-45,7.957,-0.06,6.43,8.02,0.11,0.7,326.7833333333333,-2.292222222222222,43.39552,59.728806,-59.785435,PM*,F,6397.348354826482,73.82886577928741,2.5260919213089244e-07
HD 207190, ,21,47,40.1,-,19,34,40,33,-47,7.686,0.333,2.61,-0.008,3.784,-0.55,56,3.96,0.95,5.6,3.8,8.9,1.02,0.96,1.07,-11.4,0.3,0.5,4,1124,0.259,5,-63,-13,2,18.0,1.0,7,-6,18,7.968,-0.041,7.57,8.41,0.05,0.42,326.9170833333333,-19.57777777777778,32.030426,20.800804,-40.955807,PM*,F,6081.350012787177,38.19190538305063,1.3257118855796027e-06
HD 207575, ,21,52,9.7,-,62,3,8,330,-44,7.24,0.321,2.648,0.011,3.793,-0.25,45,3.97,0.49,4.1,2.0,5.8,1.1,1.04,1.17,1.4,0.6,0.4,4,1492,0.948,30,44,-90,2,22.2,0.8,-9,-19,0,7.972,-0.031,7.12,7.97,0.06,0.1,328.0404166666666,-62.05222222222222,28.03349,-16.18515,-31.259628,PM*,F,6208.690342300638,32.37028949673759,1.3441543749956051e-06
HD 207692, ,21,51,24.6,-,23,16,14,28,-49,6.861,0.327,2.623,-0.003,3.788,-0.37,40,3.86,0.81,4.6,3.3,6.0,1.07,1.02,1.13,-43.0,0.2,0.3,4,1591,0.589,8,342,-85,1,25.1,1.0,-70,-36,-11,7.977,-0.03,5.7,8.86,0.22,0.06,327.8525,-23.270555555555557,23.17063,12.320043,-30.188385,PM*,F,6137.620051647939,26.242361824324213,1.1546467831118574e-06
HD 207889, ,21,52,29.6,-,9,25,4,47,-44,7.204,0.288,2.662,-0.002,3.812,-0.15,51,3.67,0.27,1.9,0.0,3.2,1.23,1.18,1.28,15.1,0.3,0.1,2,732,0.728,9,5,-35,2,19.6,0.9,10,1,-14,7.975,-0.036,7.67,8.72,0.06,0.11,328.12333333333333,-9.417777777777776,25.020014,26.830683,-35.427578,*,F,6486.344335482381,36.686327845761355,8.8807398867034e-07
HD 207978, ,21,52,29.9,+,28,47,36,82,-20,5.525,0.298,2.64,0.01,3.802,-0.67,28,3.32,1.29,4.6,2.8,5.5,1.1,1.06,1.21,19.0,0.1,0.3,20,4697,0.989,7,-58,-62,1,36.2,0.7,13,16,-7,7.996,-0.009,7.8,9.68,0.11,0.01,328.1245833333333,28.793333333333337,3.6618383,26.055332,-9.576564,PM*,F,6338.69711256927,26.31139269148577,5.475819826973227e-07
HD 208215, ,21,55,55.3,-,46,55,40,351,-50,6.55,0.312,2.642,0.008,3.799,-0.36,55,2.84,1.58,2.5,2.2,3.8,1.35,1.28,1.39,25.1,0.2,0.2,2,376,0.602,9,-124,-65,1,18.1,0.9,42,-14,3,7.965,-0.043,6.6,9.09,0.16,0.16,328.98041666666666,-46.92777777777778,34.91806,-5.530473,-42.132442,PM*,F,6295.061828571975,35.35331732337616,2.821299227425322e-07
HD 208483, ,21,57,2.1,-,26,28,45,24,-51,7.646,0.301,2.662,0.009,3.809,-0.04,104,2.56,1.34,1.9,1.6,2.3,1.47,1.38,1.57,21.4,0.5,0.6,2,363,0.197,17,-8,-63,2,7.2,1.0,24,-23,-18,7.94,-0.081,6.55,8.39,0.12,0.19,329.25875,-26.479166666666664,59.790924,26.620636,-80.82318,PM*,F,6441.692655151775,65.44931515163678,1.9162366839673378e-07
HD 208703, ,21,58,13.3,-,5,25,29,53,-43,6.33,0.253,2.679,-0.009,3.832,-0.18,56,2.61,0.93,1.7,1.4,2.0,1.48,1.43,1.52,0.0,0.4,0.6,2,341,0.324,15,42,-105,1,18.0,0.8,4,-23,-18,7.976,-0.038,6.83,8.07,0.08,0.16,329.5554166666666,-5.424722222222223,24.647818,32.708763,-38.191906,PM*,F,6792.036326171843,40.955806781838554,2.0532846002754932e-07
HD 208808, ,21,59,17.5,-,22,52,18,29,-51,7.408,0.287,2.669,0.007,3.813,-0.2,74,3.06,0.9,2.4,1.9,2.8,1.33,1.27,1.38,-13.5,0.3,0.5,2,830,0.208,7,69,19,1,13.5,1.0,-28,-2,-3,7.959,-0.058,7.64,8.54,0.06,0.09,329.82291666666663,-22.871666666666663,40.730785,22.577442,-57.508804,PM*,F,6501.296903430909,46.5697083304114,3.8233948420809556e-07
HD 208869, ,21,59,47.8,-,28,37,7,20,-52,7.406,0.308,2.658,0.017,3.805,-0.22,115,2.1,2.06,1.8,1.5,2.0,1.57,1.48,1.65,44.9,1.0,0.9,2,654,0.547,40,-53,-9,2,8.7,0.9,49,10,-19,7.934,-0.091,7.05,10.24,0.18,0.22,329.94916666666666,-28.61861111111111,66.53124,24.215391,-90.62124,PM*,F,6382.634861905489,70.80106678024337,1.0149605213416699e-07
HD 209080, ,22,1,5.0,-,13,1,38,44,-48,7.366,0.277,2.657,-0.009,3.818,-0.27,74,3.03,0.88,2.3,1.9,2.7,1.32,1.26,1.38,6.1,0.5,0.7,2,1108,0.155,14,-6,-119,1,13.6,1.0,21,-33,-16,7.964,-0.054,6.17,8.26,0.14,0.14,330.2708333333333,-13.027222222222225,35.618587,34.396473,-54.99272,PM*,F,6576.578373554205,49.51566514464183,3.668167426027225e-07
HD 209203, ,22,0,2.2,+,54,6,27,99,-1,7.543,0.345,2.631,0.01,3.78,-0.25,47,4.18,0.57,6.2,3.6,8.0,1.04,0.98,1.09,8.5,0.5,0.6,2,1085,0.109,5,-5,-21,2,21.3,0.7,2,9,-3,8.008,-0.001,7.92,9.05,0.07,0.06,330.00916666666666,54.1075,-7.3513002,46.414284,-0.8202631,*,F,6025.595860743575,46.9928438580086,1.7965907111654088e-06
HD 209635, ,22,7,53.3,-,70,17,8,320,-41,6.67,0.343,2.629,0.014,3.779,-0.39,30,4.3,0.6,6.9,3.7,8.8,0.99,0.94,1.05,-13.0,0.2,0.1,4,3218,0.918,5,73,12,2,33.5,0.7,-16,6,2,7.983,-0.02,7.96,8.74,0.05,0.14,331.9720833333333,-70.28555555555555,17.34423,-14.553543,-19.68177,PM*,F,6011.737374832779,22.641288129118205,2.120553090208746e-06
HD 209875, ,22,6,33.1,+,1,51,25,62,-41,7.248,0.346,2.617,-0.002,3.781,-0.28,51,3.73,1.03,6.8,4.4,8.2,1.08,1.03,1.13,-41.4,0.2,0.1,3,2570,0.864,4,340,189,2,19.8,1.0,-102,-8,1,7.982,-0.033,6.14,10.67,0.27,0.15,331.6379166666666,1.8569444444444445,18.070051,33.984818,-33.45901,PM*,F,6039.4862937638,38.490188329439555,9.648263369592704e-07
HD 210172, ,22,8,47.4,-,13,18,1,45,-50,6.921,0.302,2.647,-0.007,3.806,-0.1,49,3.47,0.56,2.6,1.7,3.3,1.26,1.21,1.31,17.8,0.4,0.2,2,735,0.712,18,97,-11,1,20.4,0.9,-9,2,-27,7.977,-0.037,7.97,8.5,0.03,0.32,332.19749999999993,-13.300277777777778,22.271454,22.271454,-37.53618,PM*,F,6397.348354826482,31.496592300568516,6.736730127720424e-07
HD 210239, ,22,8,52.3,+,4,14,9,65,-40,7.397,0.341,2.651,0.033,3.806,0.05,86,2.58,1.3,1.9,1.6,2.2,1.49,1.4,1.59,-11.7,0.8,0.6,2,721,0.612,24,-2,-38,2,8.3,1.1,5,-19,0,7.972,-0.055,7.06,8.1,0.07,0.12,332.21791666666667,4.235833333333334,27.842016,59.707394,-55.27973,*,F,6397.348354826482,65.8798205311421,1.969922542186252e-07
HD 210302, ,22,10,8.7,-,32,32,54,14,-55,4.95,0.306,2.657,0.001,3.805,0.07,19,3.59,0.29,1.9,0.4,2.9,1.28,1.24,1.35,-17.1,0.3,0.5,2,1750,0.294,14,429,14,1,53.4,0.8,-40,-8,-8,7.99,-0.015,7.24,8.68,0.09,0.02,332.53624999999994,-32.54833333333333,10.574237,2.6364536,-15.5638895,PM*,F,6382.634861905489,10.897952822302084,7.951501586565117e-07
HD 210341, ,22,7,13.8,+,68,18,8,109,10,7.522,0.27,2.678,0.003,3.825,-0.11,97,2.59,1.03,1.8,1.5,2.0,1.49,1.44,1.55,-6.0,2.2,3.2,2,793,0.093,50,112,40,2,10.3,0.6,-49,-20,-17,8.031,0.017,6.69,8.67,0.13,0.15,331.80749999999995,68.30222222222221,-31.100334,90.321945,16.843874,PM*,F,6683.439175686149,95.52635512514115,1.997326894541982e-07
HD 210391, ,22,10,0.9,+,4,5,55,65,-40,7.634,0.334,2.624,-0.012,3.791,0.06,71,3.38,0.83,2.8,2.2,3.4,1.3,1.23,1.36,-40.5,0.6,0.2,2,721,0.752,17,105,-43,1,14.1,1.2,-34,-44,-2,7.977,-0.046,5.73,8.12,0.17,0.09,332.50375,4.098611111111111,22.985851,49.293316,-45.637917,PM*,F,6180.164001384158,54.38915653390901,5.949070970334081e-07
HD 210731, ,22,11,21.1,+,47,8,52,97,-7,7.39,0.379,2.598,-0.004,3.765,-0.2,51,3.85,1.2,8.1,6.1,10.4,1.02,0.97,1.08,-21.1,0.4,0.5,2,384,0.161,3,-6,-1,2,0.0,0.0,4,-21,3,8.006,-0.007,7.01,8.11,0.07,0.15,332.8379166666667,47.147777777777776,-6.169006,50.242542,-6.215337,*,F,5821.032177708716,50.61985442145996,1.1388044353332944e-06
HD 210944, ,22,13,13.5,+,27,19,7,85,-24,7.242,0.322,2.635,0.007,3.793,-0.34,69,3.03,1.51,4.1,2.5,4.6,1.28,1.15,1.35,12.4,0.4,0.0,1,0,0.0,7,13,-42,2,14.4,0.8,6,6,-17,7.994,-0.028,7.84,8.89,0.06,0.16,333.3062499999999,27.31861111111111,5.4938335,62.79477,-28.064829,*,F,6208.690342300638,63.03463608111514,3.668167426027225e-07
HD 210972, ,22,14,20.4,-,19,14,56,37,-53,7.101,0.3,2.652,-0.005,3.808,-0.02,72,2.82,1.09,2.1,1.8,2.4,1.44,1.38,1.49,-13.7,0.6,0.6,2,735,0.446,23,19,-50,1,13.9,0.9,-6,-22,4,7.965,-0.058,6.98,7.98,0.07,0.17,333.585,-19.24888888888889,34.605423,26.077053,-57.50176,PM*,F,6426.877173170194,43.33068190293961,2.744410990922079e-07
HD 211152, ,22,14,48.0,+,24,18,53,83,-26,7.006,0.308,2.639,-0.006,3.801,-0.19,48,3.59,0.63,3.2,2.3,4.0,1.2,1.14,1.25,-21.6,0.3,0.1,2,1150,0.843,10,64,19,1,20.7,0.8,-17,-20,4,7.995,-0.021,7.09,8.02,0.06,0.17,333.69999999999993,24.314722222222223,5.2577,42.820538,-21.041815,PM*,F,6324.118513762197,43.142112649932244,7.951501586565117e-07
HD 211380, ,22,16,56.2,-,14,39,25,44,-52,7.17,0.305,2.646,-0.001,3.801,-0.24,45,3.88,0.39,3.3,1.0,4.6,1.15,1.08,1.2,17.2,0.2,0.3,3,735,0.599,8,2,-21,1,22.0,1.0,9,4,-15,7.98,-0.036,7.74,8.84,0.07,0.12,334.23416666666657,-14.656944444444443,19.929142,19.24535,-35.460484,*,F,6324.118513762197,27.7047684971137,1.1869957116182945e-06
HD 211569, ,22,18,28.8,-,23,19,52,31,-55,7.316,0.299,2.655,0.002,3.809,-0.13,87,2.62,1.37,2.1,1.8,2.4,1.43,1.34,1.52,0.6,0.9,0.0,1,0,0.0,26,47,-48,2,5.3,0.9,-9,-22,-14,7.957,-0.072,6.97,7.96,0.07,0.12,334.61999999999995,-23.33111111111111,42.773636,25.700993,-71.26623,PM*,F,6441.692655151775,49.90115206933148,2.0818486343771062e-07
HD 211799, ,22,19,7.1,+,28,50,51,87,-23,7.176,0.349,2.647,0.028,3.801,0.19,73,2.74,1.13,2.0,1.7,2.2,1.52,1.47,1.58,-16.8,0.5,0.6,2,769,0.103,9,47,29,2,13.7,0.8,-20,-15,5,7.996,-0.029,7.33,8.08,0.05,0.18,334.7795833333333,28.8475,3.5168128,67.10476,-28.523373,PM*,F,6324.118513762197,67.19685101943277,2.457248903458675e-07
HD 211889, ,22,20,29.2,-,0,3,54,63,-45,7.634,0.32,2.64,0.006,3.797,-0.22,101,2.61,1.73,2.3,2.0,2.7,1.42,1.34,1.5,-36.3,0.2,0.1,2,372,0.705,7,87,59,2,9.9,1.1,-59,-10,16,7.968,-0.071,6.8,9.14,0.15,0.41,335.1216666666666,-0.065,32.423,63.633713,-71.417786,PM*,F,6266.138646723356,71.41778741438556,2.0532846002754932e-07
HD 211976, ,22,20,55.7,+,8,11,12,72,-39,6.18,0.299,2.626,-0.029,3.805,-0.26,32,3.67,0.52,3.2,1.9,4.1,1.18,1.12,1.23,8.2,0.3,0.5,2,678,0.27,6,40,21,2,31.5,0.8,-5,7,-7,7.992,-0.02,7.97,8.8,0.05,0.02,335.23208333333326,8.186666666666667,7.6848416,23.651512,-20.138252,*,F,6382.634861905489,24.86867126131259,8.8807398867034e-07
HD 212106, ,22,20,34.8,+,54,50,30,102,-2,7.405,0.325,2.637,0.006,3.79,-0.3,48,4.02,0.55,4.8,2.5,6.3,1.07,1.02,1.13,-28.8,0.3,0.1,2,772,0.942,6,201,-83,1,21.0,0.6,-21,-35,-39,8.01,-0.002,6.32,8.05,0.12,0.57,335.145,54.84166666666667,-9.973679,46.922485,-1.6751758,PM*,F,6165.9500186148225,47.97076058778166,1.4402873620273783e-06
HD 212107, ,22,20,51.4,+,46,3,44,98,-9,7.435,0.323,2.642,0.01,3.791,-0.31,49,3.97,0.58,4.6,2.6,6.0,1.08,1.03,1.14,7.4,0.3,0.3,2,724,0.494,9,5,-50,2,20.3,0.7,5,6,-11,8.006,-0.008,7.87,8.92,0.06,0.06,335.2141666666666,46.06222222222222,-6.7355213,47.925735,-7.6652894,PM*,F,6180.164001384158,48.39672842737388,1.3441543749956051e-06
HD 212265, ,22,20,31.8,+,69,21,47,110,10,7.69,0.348,2.63,0.016,3.779,-0.33,68,3.51,1.34,6.1,5.2,7.2,1.09,1.05,1.14,-34.5,0.2,0.4,3,386,0.411,5,-86,-46,2,14.6,0.7,41,-21,-3,8.023,0.012,6.41,8.96,0.17,0.06,335.13249999999994,69.36305555555555,-22.904034,62.928326,11.808076,PM*,F,6011.737374832779,66.96692457202609,7.119494353822096e-07
HD 212270, ,22,23,20.4,-,14,57,4,45,-54,7.021,0.3,2.646,-0.006,3.807,-0.15,65,2.96,1.09,2.4,2.1,2.7,1.37,1.31,1.42,12.3,0.3,0.6,4,2666,0.291,16,-45,-181,1,15.4,0.8,39,-40,-18,7.973,-0.052,5.67,8.56,0.2,0.18,335.8349999999999,-14.95111111111111,27.015749,27.015749,-52.586105,PM*,F,6412.095765851615,38.20603863346738,3.3300376974783855e-07
HD 212487, ,22,23,54.2,+,38,34,25,94,-16,6.22,0.314,2.628,-0.016,3.8,-0.2,52,2.64,1.61,2.2,2.1,2.4,1.44,1.4,1.49,7.2,0.3,0.4,2,350,0.348,9,256,124,2,19.2,0.6,-70,0,-11,8.003,-0.014,6.89,9.86,0.18,0.07,335.9758333333333,38.57361111111111,-3.48682,49.863846,-14.333142,PM*,F,6309.57344480193,49.98560844507263,2.1401743263720137e-07
HD 212695, ,22,26,14.4,-,2,47,20,62,-48,6.944,0.289,2.66,-0.005,3.811,-0.1,51,3.41,0.51,2.3,1.4,3.0,1.28,1.24,1.33,22.3,0.4,0.5,3,759,0.623,19,-30,-82,1,19.6,0.9,22,0,-21,7.984,-0.038,7.41,9.03,0.1,0.22,336.56,-2.7888888888888888,16.021029,30.131168,-37.900387,PM*,F,6471.426157485831,34.12565977769609,6.20082036107695e-07
HD 212736, ,22,26,19.5,+,7,54,12,73,-40,7.473,0.267,2.683,0.003,3.827,-0.02,81,2.94,0.56,1.6,1.1,2.0,1.42,1.37,1.48,3.7,0.7,1.0,2,734,0.155,16,23,-36,2,12.4,1.0,1,-8,-15,7.982,-0.052,7.62,8.17,0.03,0.12,336.58124999999995,7.903333333333333,18.141552,59.338326,-52.065792,*,F,6714.288529259523,62.04959984924142,3.239284925294737e-07
HD 212810, ,22,25,52.6,+,53,56,40,102,-3,7.277,0.278,2.668,0.003,3.816,-0.35,63,3.28,0.75,2.6,2.0,3.1,1.25,1.2,1.3,-23.1,1.1,1.9,3,386,0.229,30,-63,6,2,15.9,0.6,19,-19,13,8.014,-0.003,6.88,8.45,0.1,0.32,336.46916666666664,53.94444444444444,-13.080481,61.538845,-3.2971654,PM*,F,6546.361740672747,62.91365851009927,5.181424209225667e-07
HD 213845, ,22,34,41.6,-,20,42,29,37,-58,5.22,0.283,2.665,-0.008,3.817,0.06,23,3.44,0.2,1.1,0.0,2.2,1.34,1.29,1.39,-5.2,0.9,0.4,3,11,0.922,40,221,-146,1,44.0,0.8,-16,-22,-10,7.99,-0.019,6.99,8.01,0.07,0.05,338.6733333333333,-20.708055555555557,9.733884,7.335007,-19.505106,PM*,F,6561.452663029057,12.188142820606632,6.463223138887375e-07
HD 214557, ,22,38,11.6,+,45,49,40,100,-11,7.053,0.375,2.616,0.017,3.769,-0.15,51,3.54,1.38,6.2,5.4,7.1,1.12,1.08,1.16,-39.0,0.2,0.2,2,448,0.546,4,-100,-174,1,19.8,0.7,48,-35,-16,8.009,-0.01,5.79,8.88,0.21,0.14,339.5483333333333,45.82777777777778,-8.693347,49.302414,-9.731258,PM*,F,5874.893525297769,50.062983413793916,7.420773053456006e-07
HD 214764, ,22,39,5.3,+,58,55,38,107,0,7.017,0.223,2.735,0.0,3.855,0.07,109,1.84,1.11,1.0,0.8,1.1,1.79,1.73,1.86,-4.9,0.3,0.2,3,1029,0.887,19,80,1,1,9.2,0.6,-33,-15,-20,8.031,0.001,7.16,8.38,0.08,0.19,339.7720833333333,58.92722222222222,-31.868517,104.23721,0.0,PM*,F,7161.43410212902,108.99999231359325,7.086783248598131e-08
HD 214780, ,22,39,34.2,+,51,9,20,103,-7,6.779,0.293,2.664,0.012,3.811,-0.28,84,2.16,1.92,1.7,1.6,1.9,1.57,1.5,1.63,-2.8,0.9,0.4,2,445,0.78,30,180,51,1,11.9,0.6,-70,-21,-17,8.019,-0.01,6.3,9.21,0.19,0.15,339.8924999999999,51.15555555555555,-18.75504,81.237015,-10.237025,PM*,F,6471.426157485831,83.37388159077052,1.1026791173453256e-07
HD 214852, ,22,41,22.7,-,25,21,1,29,-61,7.366,0.303,2.631,-0.023,3.805,-0.3,99,2.39,1.84,2.0,1.8,2.3,1.47,1.4,1.54,7.9,0.2,0.2,2,371,0.518,6,163,5,2,10.1,0.9,-62,-15,-43,7.958,-0.086,6.6,9.12,0.16,0.71,340.34458333333333,-25.35027777777778,41.97838,23.268993,-86.58735,PM*,F,6382.634861905489,47.996150081631015,1.5151273922022263e-07
HD 215015, ,22,42,8.1,+,11,5,7,79,-41,7.543,0.284,2.656,-0.002,3.813,-0.36,76,3.15,0.95,2.6,2.1,3.0,1.26,1.2,1.32,10.3,0.6,0.3,2,350,0.738,16,33,-5,2,13.2,1.0,-8,3,-13,7.989,-0.049,7.98,8.56,0.03,0.11,340.53374999999994,11.085277777777778,10.944412,56.3041,-49.860485,*,F,6501.296903430909,57.35792735826273,4.3296137079654303e-07
HD 215037, ,22,43,42.6,-,60,43,27,327,-50,7.621,0.223,2.71,0.005,3.85,-0.24,102,2.58,0.7,1.4,1.1,1.7,1.47,1.42,1.54,34.4,0.4,0.6,2,330,0.185,12,-41,-25,2,9.8,0.8,36,-17,-12,7.945,-0.078,6.6,8.82,0.14,0.12,340.9274999999999,-60.72416666666667,54.986877,-35.70889,-78.136536,*,F,7079.457843841381,65.56433075419308,1.969922542186252e-07
HD 215257, ,22,43,50.7,+,3,53,12,73,-46,7.413,0.353,2.602,0.01,3.771,-0.73,42,4.29,1.03,9.1,5.8,13.3,0.89,0.84,0.97,-33.2,0.1,0.4,15,3939,0.442,5,151,332,1,23.7,1.0,-65,17,43,7.992,-0.031,7.31,10.8,0.19,1.27,340.9612499999999,3.8866666666666663,8.530138,27.900816,-30.21227,PM*,F,5902.010801718442,29.17565402462985,2.0914580110647617e-06
HD 215442, ,22,44,19.5,+,51,26,58,104,-7,7.501,0.373,2.614,0.016,3.767,-0.51,81,2.97,2.29,4.5,3.8,5.2,1.17,1.12,1.24,-7.4,0.1,0.3,6,1089,0.535,5,128,75,1,12.4,0.8,-54,-20,3,8.019,-0.009,6.58,8.77,0.14,0.16,341.08124999999995,51.44944444444444,-19.44961,78.008125,-9.871417,PM*,F,5847.900841444806,80.39623682217798,3.3763631364056964e-07
